X[s],Quattro sensor 1: EMG.A 1,X[s],Quattro sensor 1: EMG.B 1,X[s],Quattro sensor 1: EMG.C 1,X[s],Quattro sensor 1: EMG.D 1,X[s],Quattro sensor 1: Pitch 1,X[s],Quattro sensor 1: Roll 1,X[s],Quattro sensor 1: Yaw 1,X[s],Quattro sensor 2: EMG.A 2,X[s],Quattro sensor 2: EMG.B 2,X[s],Quattro sensor 2: EMG.C 2,X[s],Quattro sensor 2: EMG.D 2,X[s],Quattro sensor 2: Pitch 2,X[s],Quattro sensor 2: Roll 2,X[s],Quattro sensor 2: Yaw 2,X[s],Quattro sensor 3: EMG.A 3,X[s],Quattro sensor 3: EMG.B 3,X[s],Quattro sensor 3: EMG.C 3,X[s],Quattro sensor 3: EMG.D 3,X[s],Quattro sensor 3: Pitch 3,X[s],Quattro sensor 3: Roll 3,X[s],Quattro sensor 3: Yaw 3,X[s],Quattro sensor 4: EMG.A 4,X[s],Quattro sensor 4: EMG.B 4,X[s],Quattro sensor 4: EMG.C 4,X[s],Quattro sensor 4: EMG.D 4,X[s],Quattro sensor 4: Pitch 4,X[s],Quattro sensor 4: Roll 4,X[s],Quattro sensor 4: Yaw 4,Mean Yaw,Yaw SD,Mean Pitch ,Pitch SD,Mean Roll,Roll SD
32.625,0.002981385,32.625,0.001248237,32.625,3.87E-06,32.625,0.003116453,97.875,1.147415,97.875,0.9561461,97.875,-57.46945,32.625,0.004321363,32.625,0.003049979,32.625,0.00025857,32.625,0.002536684,97.875,0.1150429,97.875,-1.32586,97.875,-57.65927,32.625,4.69E-06,32.625,2.37E-07,32.625,9.64E-07,32.625,0.000521803,97.875,-0.3790393,97.875,-5.127116,97.875,-55.37442,32.625,0.000152153,32.625,5.92E-05,32.625,0.000115297,32.625,0.000150429,97.875,-0.1071022,97.875,-1.17001,97.875,-52.67394,-55.79427,2.3235882,0.1940791,0.666901026,-1.666709975,2.530920348
32.6295,0.002980125,32.6295,0.001252621,32.6295,3.88E-06,32.6295,0.003122524,97.8885,1.146071,97.8885,0.9585456,97.8885,-57.47942,32.6295,0.004311571,32.6295,0.003137705,32.6295,0.000266104,32.6295,0.002521134,97.8885,0.116299,97.8885,-1.327178,97.8885,-57.6619,32.6295,4.54E-06,32.6295,2.37E-07,32.6295,9.79E-07,32.6295,0.000509777,97.8885,-0.3784364,97.8885,-5.12707,97.8885,-55.36601,32.6295,0.000147961,32.6295,5.97E-05,32.6295,0.000113402,32.6295,0.000148644,97.8885,-0.1073017,97.8885,-1.17353,97.8885,-52.67488,-55.7955525,2.326783643,0.194157975,0.666068735,-1.6673081,2.531439996
32.634,0.002984042,32.634,0.001257564,32.634,3.86E-06,32.634,0.003130187,97.902,1.145366,97.902,0.9607126,97.902,-57.48318,32.634,0.004315045,32.634,0.003164125,32.634,0.00028257,32.634,0.002516754,97.902,0.1186484,97.902,-1.327872,97.902,-57.6595,32.634,4.39E-06,32.634,2.91E-07,32.634,9.79E-07,32.634,0.000494718,97.902,-0.3829685,97.902,-5.126876,97.902,-55.34336,32.634,0.000148173,32.634,5.71E-05,32.634,0.000118575,32.634,0.000153537,97.902,-0.1061301,97.902,-1.173925,97.902,-52.67489,-55.7902325,2.328467747,0.19372895,0.666769716,-1.6669901,2.532044378
32.6385,0.002982316,32.6385,0.001259799,32.6385,3.85E-06,32.6385,0.003133452,97.9155,1.145978,97.9155,0.9605148,97.9155,-57.48054,32.6385,0.004348165,32.6385,0.003165209,32.6385,0.000283407,32.6385,0.002528231,97.9155,0.1175407,97.9155,-1.324979,97.9155,-57.65836,32.6385,4.44E-06,32.6385,3.36E-07,32.6385,9.93E-07,32.6385,0.000490132,97.9155,-0.381504,97.9155,-5.127023,97.9155,-55.34128,32.6385,0.000147338,32.6385,5.69E-05,32.6385,0.000117902,32.6385,0.000153905,97.9155,-0.1067381,97.9155,-1.17177,97.9155,-52.67196,-55.788035,2.328962732,0.19381915,0.666772391,-1.6658143,2.532312427
32.643,0.002982992,32.643,0.001260475,32.643,3.83E-06,32.643,0.003135732,97.929,1.145039,97.929,0.9595008,97.929,-57.48058,32.643,0.004342448,32.643,0.003278927,32.643,0.00028896,32.643,0.00252319,97.929,0.1189542,97.929,-1.325708,97.929,-57.65952,32.643,4.21E-06,32.643,3.36E-07,32.643,9.79E-07,32.643,0.000495246,97.929,-0.3788145,97.929,-5.128908,97.929,-55.33482,32.643,0.000146918,32.643,5.69E-05,32.643,0.000121032,32.643,0.000157168,97.929,-0.1059638,97.929,-1.172361,97.929,-52.67122,-55.786535,2.330028273,0.194803725,0.665381895,-1.66686905,2.532749583
32.6475,0.002981068,32.6475,0.001263867,32.6475,3.84E-06,32.6475,0.003140977,97.9425,1.135671,97.9425,0.962922,97.9425,-57.48688,32.6475,0.00434246,32.6475,0.003417317,32.6475,0.000313352,32.6475,0.002507272,97.9425,0.1213408,97.9425,-1.326396,97.9425,-57.66048,32.6475,4.18E-06,32.6475,3.36E-07,32.6475,9.49E-07,32.6475,0.000511281,97.9425,-0.37936,97.9425,-5.131894,97.9425,-55.34312,32.6475,0.000145939,32.6475,6.05E-05,32.6475,0.000128248,32.6475,0.000164948,97.9425,-0.1057461,97.9425,-1.175686,97.9425,-52.67488,-55.79134,2.329646921,0.192976425,0.660961132,-1.6677635,2.535046243
32.652,0.002983239,32.652,0.001266047,32.652,3.83E-06,32.652,0.003148536,97.956,1.135128,97.956,0.9566363,97.956,-57.48626,32.652,0.00434297,32.652,0.003466082,32.652,0.000321914,32.652,0.002494038,97.956,0.1221827,97.956,-1.326945,97.956,-57.66385,32.652,4.13E-06,32.652,3.36E-07,32.652,9.35E-07,32.652,0.000521467,97.956,-0.3776305,97.956,-5.131095,97.956,-55.34708,32.652,0.000150573,32.652,6.03E-05,32.652,0.000129148,32.652,0.000164613,97.956,-0.1067622,97.956,-1.176655,97.956,-52.67168,-55.7922175,2.331572423,0.1932295,0.660327341,-1.669514675,2.532421235
32.6565,0.002982437,32.6565,0.001268602,32.6565,3.83E-06,32.6565,0.003156165,97.9695,1.133471,97.9695,0.9623382,97.9695,-57.49523,32.6565,0.004314915,32.6565,0.003499835,32.6565,0.000333205,32.6565,0.002458976,97.9695,0.1222432,97.9695,-1.326363,97.9695,-57.65409,32.6565,4.09E-06,32.6565,3.36E-07,32.6565,9.35E-07,32.6565,0.000506698,97.9695,-0.37105,97.9695,-5.129366,97.9695,-55.33731,32.6565,0.000155389,32.6565,5.89E-05,32.6565,0.0001295,32.6565,0.000160963,97.9695,-0.1077669,97.9695,-1.175675,97.9695,-52.66823,-55.788715,2.33331027,0.194224325,0.6577992,-1.66726645,2.533695011
32.661,0.002981973,32.661,0.001268579,32.661,3.83E-06,32.661,0.003156589,97.983,1.135588,97.983,0.9620884,97.983,-57.5014,32.661,0.004300536,32.661,0.003523315,32.661,0.000334739,32.661,0.002452474,97.983,0.1194078,97.983,-1.326873,97.983,-57.64407,32.661,4.13E-06,32.661,3.36E-07,32.661,9.49E-07,32.661,0.000515816,97.983,-0.3688548,97.983,-5.125936,97.983,-55.32697,32.661,0.00015556,32.661,5.91E-05,32.661,0.000132401,32.661,0.000161223,97.983,-0.1086252,97.983,-1.176054,97.983,-52.66112,-55.78339,2.335992123,0.19437895,0.658417021,-1.66669365,2.531999081
32.6655,0.002984096,32.6655,0.001274083,32.6655,3.85E-06,32.6655,0.003164814,97.9965,1.1357,97.9965,0.9663447,97.9965,-57.51509,32.6655,0.004293426,32.6655,0.003611044,32.6655,0.000357023,32.6655,0.002351561,97.9965,0.1187915,97.9965,-1.326702,97.9965,-57.64218,32.6655,4.04E-06,32.6655,4.11E-07,32.6655,9.35E-07,32.6655,0.000985521,97.9965,-0.3716738,97.9965,-5.125313,97.9965,-55.30345,32.6655,0.000156326,32.6655,6.03E-05,32.6655,0.000139348,32.6655,0.000165269,97.9965,-0.1100153,97.9965,-1.175262,97.9965,-52.65891,-55.7799075,2.34140658,0.1932006,0.659511133,-1.665233075,2.533247561
32.67,0.002981454,32.67,0.001275331,32.67,3.85E-06,32.67,0.003167359,98.01,1.133625,98.01,0.9682732,98.01,-57.51982,32.67,0.00428062,32.67,0.003654962,32.67,0.000361754,32.67,0.002273031,98.01,0.1203259,98.01,-1.326261,98.01,-57.62413,32.67,3.78E-06,32.67,4.75E-07,32.67,9.64E-07,32.67,0.001030184,98.01,-0.3711599,98.01,-5.127078,98.01,-55.30533,32.67,0.000157039,32.67,6.07E-05,32.67,0.000144176,32.67,0.000167361,98.01,-0.1110699,98.01,-1.176835,98.01,-52.67089,-55.7800425,2.332356868,0.192930275,0.658481028,-1.6654752,2.53463739
32.6745,0.002980136,32.6745,0.00128024,32.6745,3.88E-06,32.6745,0.00317366,98.0235,1.136116,98.0235,0.9691811,98.0235,-57.52314,32.6745,0.004299304,32.6745,0.003675265,32.6745,0.000372175,32.6745,0.002341351,98.0235,0.1223433,98.0235,-1.330097,98.0235,-57.61657,32.6745,3.48E-06,32.6745,5.31E-07,32.6745,9.49E-07,32.6745,0.00117549,98.0235,-0.3709864,98.0235,-5.126764,98.0235,-55.27883,32.6745,0.000157464,32.6745,6.67E-05,32.6745,0.000170209,32.6745,0.000189461,98.0235,-0.1110159,98.0235,-1.175862,98.0235,-52.6758,-55.773585,2.330850405,0.19411425,0.659535574,-1.665885475,2.534701358
32.679,0.002976256,32.679,0.001281142,32.679,3.88E-06,32.679,0.003172657,98.037,1.136681,98.037,0.9699795,98.037,-57.52291,32.679,0.004342003,32.679,0.003805904,32.679,0.000373379,32.679,0.002359049,98.037,0.1223936,98.037,-1.332057,98.037,-57.61413,32.679,3.38E-06,32.679,6.28E-07,32.679,1.14E-06,32.679,0.001295441,98.037,-0.3629335,98.037,-5.120913,98.037,-55.27314,32.679,0.000160848,32.679,7.13E-05,32.679,0.000184148,32.679,0.000208027,98.037,-0.1138785,98.037,-1.175857,98.037,-52.68263,-55.7732025,2.327530256,0.19556565,0.657958771,-1.664711875,2.532229796
32.6835,0.002979694,32.6835,0.001284005,32.6835,3.90E-06,32.6835,0.003178868,98.0505,1.140685,98.0505,0.9717357,98.0505,-57.52585,32.6835,0.00434964,32.6835,0.003896043,32.6835,0.000380605,32.6835,0.002376464,98.0505,0.1225099,98.0505,-1.331466,98.0505,-57.60941,32.6835,3.34E-06,32.6835,6.28E-07,32.6835,1.23E-06,32.6835,0.001308414,98.0505,-0.3615013,98.0505,-5.11754,98.0505,-55.26704,32.6835,0.000156966,32.6835,7.05E-05,32.6835,0.000182856,32.6835,0.000210445,98.0505,-0.1144798,98.0505,-1.17566,98.0505,-52.6809,-55.7708,2.328228467,0.19680345,0.65955373,-1.663232575,2.5313431
32.688,0.002979028,32.688,0.001288715,32.688,3.91E-06,32.688,0.003185211,98.064,1.139326,98.064,0.97056,98.064,-57.53115,32.688,0.004351045,32.688,0.003996072,32.688,0.000393182,32.688,0.002432927,98.064,0.1240079,98.064,-1.335703,98.064,-57.62294,32.688,3.30E-06,32.688,6.28E-07,32.688,1.24E-06,32.688,0.001314563,98.064,-0.3612816,98.064,-5.115365,98.064,-55.26425,32.688,0.000150985,32.688,7.07E-05,32.688,0.000187819,32.688,0.000221577,98.064,-0.1125346,98.064,-1.175666,98.064,-52.67995,-55.7745725,2.333748373,0.197379425,0.658481985,-1.6640435,2.529761238
32.6925,0.002980902,32.6925,0.001294085,32.6925,3.94E-06,32.6925,0.00319463,98.0775,1.138859,98.0775,0.9704487,98.0775,-57.54115,32.6925,0.004349763,32.6925,0.003969871,32.6925,0.000407271,32.6925,0.002381019,98.0775,0.1256902,98.0775,-1.334268,98.0775,-57.62109,32.6925,3.20E-06,32.6925,6.28E-07,32.6925,1.24E-06,32.6925,0.001335241,98.0775,-0.3652188,98.0775,-5.115807,98.0775,-55.25923,32.6925,0.000150525,32.6925,7.18E-05,32.6925,0.000186666,32.6925,0.000220894,98.0775,-0.1098166,98.0775,-1.174304,98.0775,-52.67779,-55.774815,2.337096664,0.19737845,0.658890303,-1.663482575,2.530073504
32.697,0.002981057,32.697,0.001298968,32.697,3.97E-06,32.697,0.003202592,98.091,1.138447,98.091,0.9712006,98.091,-57.53946,32.697,0.004312216,32.697,0.003927944,32.697,0.00041781,32.697,0.00231966,98.091,0.1258851,98.091,-1.333673,98.091,-57.62298,32.697,3.15E-06,32.697,6.28E-07,32.697,1.24E-06,32.697,0.001350789,98.091,-0.364975,98.091,-5.117565,98.091,-55.2548,32.697,0.000148464,32.697,7.55E-05,32.697,0.000185959,32.697,0.000219168,98.091,-0.1139554,98.091,-1.169982,98.091,-52.67288,-55.77253,2.339663886,0.196350425,0.659264048,-1.66250485,2.53143926
32.7015,0.002980833,32.7015,0.00129933,32.7015,3.97E-06,32.7015,0.003203075,98.1045,1.136129,98.1045,0.9708948,98.1045,-57.53761,32.7015,0.004299513,32.7015,0.003849686,32.7015,0.000418134,32.7015,0.002322798,98.1045,0.1239875,98.1045,-1.333166,98.1045,-57.61299,32.7015,3.13E-06,32.7015,6.28E-07,32.7015,1.24E-06,32.7015,0.001361946,98.1045,-0.3654862,98.1045,-5.117149,98.1045,-55.24805,32.7015,0.000154544,32.7015,7.77E-05,32.7015,0.000190748,32.7015,0.000220267,98.1045,-0.1145213,98.1045,-1.173696,98.1045,-52.67653,-55.768795,2.335454266,0.19502725,0.658461536,-1.66327905,2.530925766
32.706,0.002978613,32.706,0.001305343,32.706,4.01E-06,32.706,0.003208372,98.118,1.139863,98.118,0.9713885,98.118,-57.53376,32.706,0.004316515,32.706,0.003873544,32.706,0.000432015,32.706,0.002340066,98.118,0.1304467,98.118,-1.332532,98.118,-57.59856,32.706,3.09E-06,32.706,6.28E-07,32.706,1.24E-06,32.706,0.001371455,98.118,-0.3665908,98.118,-5.115199,98.118,-55.24615,32.706,0.000157258,32.706,7.83E-05,32.706,0.000206696,32.706,0.000228277,98.118,-0.1147,98.118,-1.174287,98.118,-52.67797,-55.76411,2.330193882,0.197254725,0.660356267,-1.662657375,2.530199579
32.7105,0.002975593,32.7105,0.00130618,32.7105,4.01E-06,32.7105,0.003209663,98.1315,1.138993,98.1315,0.9729513,98.1315,-57.53658,32.7105,0.00432463,32.7105,0.003893591,32.7105,0.00043514,32.7105,0.002344352,98.1315,0.1333962,98.1315,-1.332415,98.1315,-57.60028,32.7105,3.08E-06,32.7105,6.50E-07,32.7105,1.23E-06,32.7105,0.001381026,98.1315,-0.368028,98.1315,-5.115423,98.1315,-55.24437,32.7105,0.000157013,32.7105,7.82E-05,32.7105,0.000207815,32.7105,0.000229962,98.1315,-0.113349,98.1315,-1.175072,98.1315,-52.67677,-55.7645,2.332021119,0.19775305,0.660042203,-1.662489675,2.530798488
32.715,0.002981856,32.715,0.001311437,32.715,4.02E-06,32.715,0.003221845,98.145,1.139521,98.145,0.973781,98.145,-57.53865,32.715,0.004319822,32.715,0.00405237,32.715,0.000440735,32.715,0.00240652,98.145,0.1314261,98.145,-1.336994,98.145,-57.60043,32.715,2.99E-06,32.715,6.50E-07,32.715,1.19E-06,32.715,0.001384822,98.145,-0.3671798,98.145,-5.115393,98.145,-55.24152,32.715,0.000149075,32.715,7.60E-05,32.715,0.00020563,32.715,0.000233216,98.145,-0.1121682,98.145,-1.174488,98.145,-52.67752,-55.76453,2.332466562,0.197899775,0.659930894,-1.6632735,2.530912553
32.7195,0.00298365,32.7195,0.001312089,32.7195,4.02E-06,32.7195,0.003225155,98.1585,1.140937,98.1585,0.972109,98.1585,-57.54277,32.7195,0.004286273,32.7195,0.004099198,32.7195,0.000440263,32.7195,0.002419305,98.1585,0.1351057,98.1585,-1.3394,98.1585,-57.58931,32.7195,2.82E-06,32.7195,6.50E-07,32.7195,1.17E-06,32.7195,0.00138635,98.1585,-0.3668951,98.1585,-5.112712,98.1585,-55.25779,32.7195,0.00014837,32.7195,7.82E-05,32.7195,0.000205081,32.7195,0.000233545,98.1585,-0.1152596,98.1585,-1.17507,98.1585,-52.6809,-55.7676925,2.327908857,0.198472,0.660889057,-1.66376825,2.528972295
32.724,0.002978476,32.724,0.001311861,32.724,4.04E-06,32.724,0.003222672,98.172,1.144137,98.172,0.9753584,98.172,-57.54192,32.724,0.004315455,32.724,0.004110083,32.724,0.000446647,32.724,0.002435185,98.172,0.1342254,98.172,-1.33689,98.172,-57.58932,32.724,2.86E-06,32.724,6.71E-07,32.724,1.17E-06,32.724,0.001383336,98.172,-0.3591362,98.172,-5.114736,98.172,-55.26438,32.724,0.000147422,32.724,8.44E-05,32.724,0.00021019,32.724,0.000235547,98.172,-0.1160563,98.172,-1.172521,98.172,-52.67872,-55.768585,2.328181076,0.200792475,0.660364378,-1.66219715,2.531292902
32.7285,0.002962194,32.7285,0.001311096,32.7285,4.04E-06,32.7285,0.003215304,98.1855,1.145258,98.1855,0.9760244,98.1855,-57.54546,32.7285,0.004343656,32.7285,0.004129923,32.7285,0.000454286,32.7285,0.002465739,98.1855,0.1308521,98.1855,-1.338779,98.1855,-57.59568,32.7285,3.17E-06,32.7285,6.71E-07,32.7285,1.16E-06,32.7285,0.001383426,98.1855,-0.3593752,98.1855,-5.116901,98.1855,-55.26695,32.7285,0.000148119,32.7285,8.82E-05,32.7285,0.000213923,32.7285,0.000237544,98.1855,-0.1160486,98.1855,-1.170566,98.1855,-52.67874,-55.7717075,2.330543692,0.200171575,0.661080261,-1.6625554,2.532554153
32.733,0.002969296,32.733,0.00131674,32.733,4.06E-06,32.733,0.003225882,98.199,1.145814,98.199,0.977765,98.199,-57.54165,32.733,0.004329871,32.733,0.004175923,32.733,0.0004626,32.733,0.002476642,98.199,0.131623,98.199,-1.34032,98.199,-57.58947,32.733,3.19E-06,32.733,6.50E-07,32.733,1.14E-06,32.733,0.001381359,98.199,-0.3643981,98.199,-5.112566,98.199,-55.28326,32.733,0.000148195,32.733,8.90E-05,32.733,0.000218526,32.733,0.000238128,98.199,-0.1166536,98.199,-1.175256,98.199,-52.67869,-55.7732675,2.326820824,0.199096325,0.662835069,-1.66259425,2.53082077
32.7375,0.002968474,32.7375,0.001317609,32.7375,4.06E-06,32.7375,0.003226098,98.2125,1.150776,98.2125,0.982389,98.2125,-57.53507,32.7375,0.004313386,32.7375,0.00428199,32.7375,0.000468319,32.7375,0.002466465,98.2125,0.1312837,98.2125,-1.337989,98.2125,-57.58497,32.7375,3.31E-06,32.7375,6.05E-07,32.7375,1.10E-06,32.7375,0.001381346,98.2125,-0.3643224,98.2125,-5.112803,98.2125,-55.29362,32.7375,0.000147325,32.7375,9.05E-05,32.7375,0.000223152,32.7375,0.000238611,98.2125,-0.1187081,98.2125,-1.174868,98.2125,-52.68773,-55.7753475,2.319252759,0.1997573,0.665515169,-1.66081775,2.532660633
32.742,0.002969772,32.742,0.001318699,32.742,4.09E-06,32.742,0.003228809,98.226,1.149809,98.226,0.9823412,98.226,-57.53414,32.742,0.004318044,32.742,0.004250954,32.742,0.000467948,32.742,0.002469769,98.226,0.1301948,98.226,-1.339596,98.226,-57.58683,32.742,3.27E-06,32.742,5.57E-07,32.742,1.09E-06,32.742,0.001379897,98.226,-0.3630411,98.226,-5.111603,98.226,-55.29203,32.742,0.000146323,32.742,9.10E-05,32.742,0.000221215,32.742,0.000238394,98.226,-0.1200094,98.226,-1.177019,98.226,-52.6953,-55.777075,2.316253899,0.199238325,0.664938312,-1.6614692,2.531893298
32.7465,0.002982316,32.7465,0.001329343,32.7465,4.11E-06,32.7465,0.003251106,98.2395,1.152509,98.2395,0.9819214,98.2395,-57.53977,32.7465,0.004316587,32.7465,0.004240122,32.7465,0.000469978,32.7465,0.002534056,98.2395,0.1279552,98.2395,-1.338891,98.2395,-57.59848,32.7465,3.65E-06,32.7465,5.57E-07,32.7465,1.09E-06,32.7465,0.001372959,98.2395,-0.3649578,98.2395,-5.109448,98.2395,-55.28528,32.7465,0.00014641,32.7465,8.84E-05,32.7465,0.0002197,32.7465,0.0002341,98.2395,-0.1200972,98.2395,-1.178966,98.2395,-52.68744,-55.7777425,2.324673082,0.1988523,0.666857834,-1.6613459,2.530674327
32.751,0.002984,32.751,0.001331355,32.751,4.12E-06,32.751,0.003253846,98.253,1.147855,98.253,0.9803977,98.253,-57.54251,32.751,0.00431877,32.751,0.004216053,32.751,0.000475359,32.751,0.002548064,98.253,0.1281482,98.253,-1.340834,98.253,-57.60844,32.751,3.76E-06,32.751,5.57E-07,32.751,1.09E-06,32.751,0.001494789,98.253,-0.3668706,98.253,-5.10935,98.253,-55.29942,32.751,0.000145287,32.751,8.81E-05,32.751,0.000220991,32.751,0.000235095,98.253,-0.1215972,98.253,-1.179143,98.253,-52.67467,-55.78126,2.332642245,0.19688385,0.665412147,-1.662232325,2.530005658
32.7555,0.002973198,32.7555,0.001332558,32.7555,4.11E-06,32.7555,0.00324812,98.2665,1.147626,98.2665,0.980801,98.2665,-57.5444,32.7555,0.004347043,32.7555,0.00430716,32.7555,0.000488095,32.7555,0.002610834,98.2665,0.1260761,98.2665,-1.337978,98.2665,-57.60824,32.7555,4.09E-06,32.7555,5.31E-07,32.7555,1.06E-06,32.7555,0.001524695,98.2665,-0.365952,98.2665,-5.109573,98.2665,-55.30641,32.7555,0.000141912,32.7555,8.93E-05,32.7555,0.000223314,32.7555,0.000238816,98.2665,-0.1204302,98.2665,-1.179536,98.2665,-52.67445,-55.783375,2.332684547,0.196829975,0.664930263,-1.6615715,2.530343702
32.76,0.002968962,32.76,0.001331476,32.76,4.10E-06,32.76,0.003245702,98.28,1.147654,98.28,0.9807663,98.28,-57.54082,32.76,0.00440789,32.76,0.004317553,32.76,0.000489293,32.76,0.002625573,98.28,0.1219308,98.28,-1.33677,98.28,-57.60915,32.76,4.15E-06,32.76,5.31E-07,32.76,1.05E-06,32.76,0.001530041,98.28,-0.3593421,98.28,-5.113775,98.28,-55.31723,32.76,0.000143639,32.76,8.96E-05,32.76,0.000222901,32.76,0.000239215,98.28,-0.1197593,98.28,-1.185981,98.28,-52.66631,-55.7833775,2.33491275,0.19762085,0.663131424,-1.663939925,2.531884539
32.7645,0.002973971,32.7645,0.001334727,32.7645,4.10E-06,32.7645,0.003255655,98.2935,1.146483,98.2935,0.9765706,98.2935,-57.53713,32.7645,0.004395451,32.7645,0.004342712,32.7645,0.000498444,32.7645,0.002624762,98.2935,0.1212576,98.2935,-1.335625,98.2935,-57.60558,32.7645,4.50E-06,32.7645,4.75E-07,32.7645,1.01E-06,32.7645,0.001339782,98.2935,-0.3592511,98.2935,-5.114162,98.2935,-55.31455,32.7645,0.000143668,32.7645,9.32E-05,32.7645,0.000228118,32.7645,0.000242173,98.2935,-0.1162516,98.2935,-1.186194,98.2935,-52.66486,-55.78053,2.333880029,0.198059475,0.662015166,-1.6648526,2.530636068
32.769,0.002971684,32.769,0.001337417,32.769,4.10E-06,32.769,0.003256439,98.307,1.147155,98.307,0.9789608,98.307,-57.53823,32.769,0.004399772,32.769,0.004373663,32.769,0.00050635,32.769,0.002640009,98.307,0.1232615,98.307,-1.337508,98.307,-57.60316,32.769,4.82E-06,32.769,4.44E-07,32.769,9.64E-07,32.769,0.001337746,98.307,-0.3586656,98.307,-5.116303,98.307,-55.31353,32.769,0.000144099,32.769,9.57E-05,32.769,0.000230844,32.769,0.000245169,98.307,-0.1114806,98.307,-1.186807,98.307,-52.67276,-55.78192,2.330079044,0.200067575,0.661341765,-1.6654143,2.53232041
32.7735,0.002976534,32.7735,0.001343888,32.7735,4.13E-06,32.7735,0.003267967,98.3205,1.15021,98.3205,0.9797315,98.3205,-57.54511,32.7735,0.004386561,32.7735,0.004354801,32.7735,0.000515593,32.7735,0.002657875,98.3205,0.1200659,98.3205,-1.340356,98.3205,-57.62171,32.7735,5.57E-06,32.7735,4.44E-07,32.7735,9.35E-07,32.7735,0.001205041,98.3205,-0.3582015,98.3205,-5.117306,98.3205,-55.32366,32.7735,0.000145064,32.7735,9.37E-05,32.7735,0.000216102,32.7735,0.000234865,98.3205,-0.1098712,98.3205,-1.187011,98.3205,-52.67744,-55.79198,2.333885152,0.2005508,0.662544682,-1.666235375,2.532908903
32.778,0.002977721,32.778,0.001346505,32.778,4.14E-06,32.778,0.003272413,98.334,1.150364,98.334,0.9794136,98.334,-57.55152,32.778,0.004370668,32.778,0.004311081,32.778,0.000521797,32.778,0.002653658,98.334,0.1286363,98.334,-1.345111,98.334,-57.61913,32.778,6.61E-06,32.778,3.75E-07,32.778,7.87E-07,32.778,0.001000504,98.334,-0.3589868,98.334,-5.11832,98.334,-55.32743,32.778,0.000142335,32.778,9.05E-05,32.778,0.000197207,32.778,0.000213645,98.334,-0.1118591,98.334,-1.185044,98.334,-52.67351,-55.7928975,2.336315947,0.2020386,0.662819791,-1.66726535,2.53318038
32.7825,0.002977037,32.7825,0.001346945,32.7825,4.13E-06,32.7825,0.003273013,98.3475,1.146956,98.3475,0.9773269,98.3475,-57.5701,32.7825,0.004361129,32.7825,0.004235172,32.7825,0.00052199,32.7825,0.002680865,98.3475,0.1274378,98.3475,-1.34575,98.3475,-57.6148,32.7825,6.74E-06,32.7825,3.75E-07,32.7825,6.28E-07,32.7825,0.000927885,98.3475,-0.3629839,98.3475,-5.118159,98.3475,-55.31688,32.7825,0.000143255,32.7825,8.99E-05,32.7825,0.000196891,32.7825,0.000212333,98.3475,-0.1121977,98.3475,-1.191109,98.3475,-52.68106,-55.79571,2.337225641,0.19980305,0.662422086,-1.669422775,2.531969821
32.787,0.002969447,32.787,0.001350364,32.787,4.10E-06,32.787,0.003275522,98.361,1.146929,98.361,0.9754978,98.361,-57.58274,32.787,0.004361125,32.787,0.004234,32.787,0.000533789,32.787,0.00277308,98.361,0.1219321,98.361,-1.34929,98.361,-57.61734,32.787,8.33E-06,32.787,3.75E-07,32.787,5.31E-07,32.787,0.000923298,98.361,-0.362446,98.361,-5.116753,98.361,-55.31215,32.787,0.000148916,32.787,8.94E-05,32.787,0.000201748,32.787,0.000207074,98.361,-0.1136031,98.361,-1.191298,98.361,-52.67736,-55.7973975,2.343056244,0.198203,0.662683589,-1.6704608,2.530531862
32.7915,0.002970106,32.7915,0.001351788,32.7915,4.09E-06,32.7915,0.003278867,98.3745,1.147101,98.3745,0.9760916,98.3745,-57.58273,32.7915,0.004369869,32.7915,0.004235834,32.7915,0.000538111,32.7915,0.00279554,98.3745,0.1219772,98.3745,-1.348304,98.3745,-57.62449,32.7915,8.76E-06,32.7915,3.36E-07,32.7915,5.04E-07,32.7915,0.000911769,98.3745,-0.3649819,98.3745,-5.116237,98.3745,-55.31686,32.7915,0.000149532,32.7915,8.93E-05,32.7915,0.000205984,32.7915,0.000208849,98.3745,-0.113527,98.3745,-1.190701,98.3745,-52.66559,-55.7974175,2.349809471,0.197642325,0.663467998,-1.6697876,2.530583983
32.796,0.002970533,32.796,0.001353228,32.796,4.08E-06,32.796,0.003280424,98.388,1.146775,98.388,0.9748884,98.388,-57.5816,32.796,0.004401178,32.796,0.004250109,32.796,0.000546934,32.796,0.002849476,98.388,0.1209918,98.388,-1.350883,98.388,-57.63181,32.796,1.23E-05,32.796,2.91E-07,32.796,4.11E-07,32.796,0.000901551,98.388,-0.3608739,98.388,-5.116919,98.388,-55.31222,32.796,0.000152739,32.796,8.62E-05,32.796,0.000213539,32.796,0.000215521,98.388,-0.1134291,98.388,-1.191082,98.388,-52.65653,-55.79554,2.35576455,0.19836595,0.662176172,-1.6709989,2.530341173
